NFT ID,Background trait,Background rarity %,Arms trait,Arms rarity %,Body trait,Body rarity %,Legs trait,Legs rarity %,Weapon trait,Weapon rarity %,Helmet trait,Helmet rarity %,Element trait,Element rarity %,Wings trait,Wings rarity %,Aura trait,Aura rarity %,Custom trait,Custom rarity %,1/1 trait,1/1 rarity %,Artist trait,Artist rarity %,emission_multiple,token_id,Overall Rarity %,Rank
882,Bar,5.46,Mirakle,14.16,Tron,13.62,Cybernetic,19.64,0.0,0.00,Spartan,20.90,Aqium,19.59,0.0,0.00,Void,9.71,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,69.87797045600513,3849
883,Wiresv2,11.77,Ronin,14.70,Cosmic,19.73,Cybernetic,19.64,0.0,0.00,Ser,9.22,Treenium,20.09,0.0,0.00,Telekinetic,17.07,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,73.71547848426461,4168
884,LabV2,5.86,Jaeger,14.50,Nexus,18.26,Military,19.19,Jaeger Hammer,14.43,Spartan,20.90,Avaxium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,73.63519588953115,4161
885,ScribbleWarlock V2,1.15,Mirakle,14.16,Classic,17.86,Military,19.19,0.0,0.00,Titan,7.64,Hopium,19.73,0.0,0.00,Astral,18.09,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,63.08606294155427,2897
886,Wires,11.84,Ronin,14.70,Classic,17.86,Tango,7.76,Ronin Blade,8.70,DroneV2,1.17,Hopium,19.73,0.0,0.00,Prowess,18.82,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,60.56518946692358,2396
887,City,5.46,Ekko,14.34,Nexus,18.26,Thicc,20.43,Ekko Spear,14.07,Kroxa,4.15,Aqium,19.59,Fallen Angel,51.45,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,66.04046242774567,3367
888,Wiresv2,11.77,Jaeger,14.50,Classic,17.86,Thicc,20.43,0.0,0.00,SerV2,1.67,Kushium,20.41,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,61.68914579319203,2615
889,Wiresv2,11.77,Ronin,14.70,Nexus,18.26,CyberneticV2,7.80,0.0,0.00,Gundam,2.16,Hopium,19.73,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,53.002569043031464,1017
890,Wires,11.84,Mirakle,14.16,Frost,8.21,Thicc,20.43,0.0,0.00,Spartan,20.90,Kushium,20.41,Fallen Angel,51.45,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,72.60757867694284,4084
891,LabV2,5.86,Ronin,14.70,OrbitalV2,4.85,Thicc,20.43,0.0,0.00,Formic,4.08,Kushium,20.41,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,50.08028259473346,641
892,Wiresv2,11.77,Jaeger,14.50,Tron,13.62,Thicc,20.43,0.0,0.00,Formic,4.08,Treenium,20.09,Fallen Angel,51.45,Astral,18.09,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,70.76107899807322,3942
893,Bar,5.46,Mirakle,14.16,Frost,8.21,Military,19.19,0.0,0.00,KroxaV2,1.80,Kushium,20.41,0.0,0.00,Prowess,18.82,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,55.860629415542704,1450
894,Bar,5.46,Brawler Yukon,13.69,Cosmic,19.73,Thicc,20.43,Brawler Yukon Sword,13.30,Drone,6.76,Avaxium,20.09,0.0,0.00,Telekinetic,17.07,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,70.32755298651252,3895
895,Bar,5.46,Stellar,5.37,Classic,17.86,CyberneticV2,7.80,0.0,0.00,Moonbag V2,2.19,Kushium,20.41,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,42.06807964033398,128
896,City,5.46,Cyber,13.60,Nexus,18.26,Military,19.19,0.0,0.00,Spartan,20.90,Hopium,19.73,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,69.17148362235068,3783
897,Bar,5.46,Cyber,13.60,Cosmic,19.73,Gundam,8.79,Cyber Axe,11.88,Foxtrot,3.18,Avaxium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,53.1470777135517,1033
898,Bar,5.46,Jaeger,14.50,Frost,8.21,Cybernetic,19.64,0.0,0.00,Primal,4.13,Treenium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,51.28452151573539,768
899,Sunset,5.64,Ekko,14.34,Tron,13.62,Frost,16.35,Ekko Spear,14.07,Titan,7.64,Avaxium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,58.509955041746956,1974
900,City,5.46,Brawler Yukon,13.69,Classic,17.86,Gundam,8.79,Brawler Yukon Sword,13.30,Spartan,20.90,Avaxium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,64.82016698779705,3190
901,Sunset,5.64,Brawler Yukon,13.69,Nexus,18.26,Cybernetic,19.64,0.0,0.00,Spartan,20.90,Treenium,20.09,0.0,0.00,Prowess,18.82,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,76.50931278098908,4302
902,City,5.46,Brawler Yukon,13.69,Cosmic,19.73,Military,19.19,0.0,0.00,Primal,4.13,Treenium,20.09,0.0,0.00,Prowess,18.82,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,65.15735388567758,3245
903,Barren,5.39,Gundam,5.57,Orbital,7.89,Cybernetic,19.64,0.0,0.00,Titan,7.64,Aqium,19.59,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,46.804752729608225,338
904,Barren,5.39,Mirakle,14.16,Frost,8.21,Tango,7.76,0.0,0.00,Moonbag,2.66,Treenium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,41.49004495825305,114
905,RubbleV3,5.30,Ronin,14.70,NexusV2,3.22,Military,19.19,0.0,0.00,Toonami,9.22,Hopium,19.73,0.0,0.00,Overdrive,18.55,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,57.28965960179833,1716
906,TrippyHippy,5.37,Gundam,5.57,Nexus,18.26,Cybernetic,19.64,0.0,0.00,Spartan,20.90,Aqium,19.59,0.0,0.00,Prowess,18.82,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,70.18304431599229,3881
907,Bar,5.46,Cyber,13.60,Cosmic,19.73,Gundam,8.79,Cyber Axe,11.88,Titan,7.64,Avaxium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,56.32626846499679,1525
908,Wiresv2,11.77,Cyber,13.60,Nexus,18.26,Tango,7.76,0.0,0.00,Lord,2.91,Hopium,19.73,0.0,0.00,Astral,18.09,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,59.023763648041104,2078
909,RubbleV2,5.35,Cyber,13.60,Orbital,7.89,Frost,16.35,0.0,0.00,Drone,6.76,Aqium,19.59,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,49.51830443159923,583
910,Energy,5.30,Ronin,14.70,Nexus,18.26,CyberneticV2,7.80,0.0,0.00,Spartan,20.90,Hopium,19.73,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,61.73731535003212,2623
911,Wiresv2,11.77,Mirakle,14.16,Classic,17.86,Cybernetic,19.64,0.0,0.00,Drone,6.76,Avaxium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,64.29030186255619,3114
912,EnergyV2,5.48,Jaeger,14.50,OrbitalV2,4.85,Thicc,20.43,0.0,0.00,Foxtrot,3.18,Kushium,20.41,Angel,48.55,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,53.06679511881824,1024
913,TrippyHippy,5.37,Mirakle,14.16,Frost,8.21,Thicc,20.43,0.0,0.00,Ser,9.22,Hopium,19.73,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,54.91329479768786,1293
914,RubbleV3,5.30,Ronin,14.70,NexusV2,3.22,Cybernetic,19.64,0.0,0.00,Lord,2.91,Hopium,19.73,Fallen Angel,51.45,Supercharged,17.76,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,57.129094412331405,1686
915,RubbleV3,5.30,Ronin,14.70,Frost,8.21,Military,19.19,Ronin Blade,8.70,Toonami,9.22,Aqium,19.59,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,56.245985870263326,1514
916,RubbleV2,5.35,Brawler Yukon,13.69,Tron,13.62,Cybernetic,19.64,0.0,0.00,Moonbag,2.66,Treenium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,53.43609505459217,1067
917,Bar,5.46,Brawler Yukon,13.69,Frost,8.21,Frost,16.35,0.0,0.00,Ser,9.22,Aqium,19.59,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,51.637764932562625,814
918,City,5.46,Mirakle,14.16,Cosmic,19.73,Tango,7.76,Mirakle Blaster,4.46,Foxtrot,3.18,Treenium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,51.12395632626846,756
919,Wires,11.84,Ekko,14.34,OrbitalV2,4.85,Military,19.19,0.0,0.00,Ser,9.22,Treenium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,56.63134232498395,1581
920,LabV2,5.86,Molten,2.01,Cosmic,19.73,Military,19.19,Layer 256,0.28,Ser,9.22,Hopium,19.73,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,53.99807321772639,1143
921,RubbleV3,5.30,Cyber,13.60,Nexus,18.26,Military,19.19,0.0,0.00,DonnieDarko,3.97,Kushium,20.41,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,57.48233782915864,1752
922,Wiresv2,11.77,Ekko,14.34,Cosmic,19.73,Thicc,20.43,0.0,0.00,Titan,7.64,Aqium,19.59,0.0,0.00,Void,9.71,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,69.97430956968529,3862
923,LabV3,3.54,Ronin,14.70,Nexus,18.26,CyberneticV2,7.80,0.0,0.00,DroneV2,1.17,Hopium,19.73,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,46.4354527938343,318
924,Wiresv2,11.77,Ronin,14.70,OrbitalV2,4.85,Frost,16.35,0.0,0.00,Spartan,20.90,Treenium,20.09,0.0,0.00,Overdrive,18.55,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,69.60500963391137,3826
925,City,5.46,Cyber,13.60,Orbital,7.89,Frost,16.35,Cyber Axe,11.88,Drone,6.76,Avaxium,20.09,0.0,0.00,Supercharged,17.76,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,58.84714193962749,2045
926,Wiresv2,11.77,Brawler Yukon,13.69,OrbitalV2,4.85,Cybernetic,19.64,0.0,0.00,Biker,4.13,Kushium,20.41,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,53.03468208092485,1020
927,LabV2,5.86,Mirakle,14.16,Cosmic,19.73,Cybernetic,19.64,0.0,0.00,Titan,7.64,Aqium,19.59,0.0,0.00,Telekinetic,17.07,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,67.6461143224149,3608
928,Sunset,5.64,Brawler Yukon,13.69,Frost,8.21,Thicc,20.43,0.0,0.00,Spartan,20.90,Treenium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,63.342967244701356,2948
929,TrippyHippy,5.37,Cyber,13.60,Nexus,18.26,Thicc,20.43,0.0,0.00,WhiteWalker,0.86,Aqium,19.59,0.0,0.00,Supercharged,17.76,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,61.81759794476558,2635
930,Wires,11.84,Mirakle,14.16,Nexus,18.26,CyberneticV2,7.80,0.0,0.00,Spartan,20.90,Kushium,20.41,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,66.49004495825305,3430
931,Wires,11.84,Jaeger,14.50,Nexus,18.26,Gundam,8.79,0.0,0.00,Titan,7.64,Avaxium,20.09,0.0,0.00,Astral,18.09,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,64.08156711624919,3072
932,RubbleV3,5.30,Gundam,5.57,Cosmic,19.73,Cybernetic,19.64,0.0,0.00,Titan,7.64,Aqium,19.59,0.0,0.00,Prowess,18.82,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,61.73731535003212,2624
933,LabV2,5.86,Jaeger,14.50,Nexus,18.26,Gundam,8.79,0.0,0.00,Spartan,20.90,Aqium,19.59,0.0,0.00,Prowess,18.82,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,69.17148362235068,3784
934,LabV2,5.86,Molten,2.01,Classic,17.86,CyberneticV2,7.80,0.0,0.00,Titan,7.64,Hopium,19.73,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,43.36865767501606,174
935,City,5.46,Brawler Yukon,13.69,OrbitalV2,4.85,Military,19.19,Brawler Yukon Sword,13.30,Biker,4.13,Treenium,20.09,0.0,0.00,Overdrive,18.55,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,57.48233782915864,1753
936,Wiresv2,11.77,Mirakle,14.16,Cosmic,19.73,Frost,16.35,Mirakle EnergyV1,0.28,Ser,9.22,Treenium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,65.09312780989082,3234
937,Wires,11.84,Jaeger,14.50,Classic,17.86,Thicc,20.43,Jaeger Hammer,14.43,Primal,4.13,Avaxium,20.09,0.0,0.00,Astral,18.09,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,72.84842646114322,4113
938,ScribbleWarlock,1.26,Brawler Yukon,13.69,Nexus,18.26,Thicc,20.43,Brawler Yukon Sword,13.30,Kroxa,4.15,Avaxium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,58.47784200385357,1965
939,Alley,5.07,Ekko,14.34,Classic,17.86,Military,19.19,0.0,0.00,DonnieDarkoV2,1.26,Kushium,20.41,0.0,0.00,Prowess,18.82,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,62.20295439948619,2711
940,Wires,11.84,Jaeger,14.50,Classic,17.86,Thicc,20.43,0.0,0.00,Foxtrot,3.18,Kushium,20.41,0.0,0.00,Overdrive,18.55,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,69.28387925497752,3793
941,Bar,5.46,Gundam,5.57,Cosmic,19.73,Military,19.19,Gundam Energy V2,2.76,Formic,4.08,Avaxium,20.09,0.0,0.00,Telekinetic,17.07,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,59.36095054592164,2158
942,Wiresv2,11.77,Ronin,14.70,Cosmic,19.73,CyberneticV2,7.80,0.0,0.00,Spartan,20.90,Hopium,19.73,Angel,48.55,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,71.4354527938343,4001
943,RubbleV3,5.30,Ronin,14.70,Gundam,4.42,Thicc,20.43,0.0,0.00,Spartan,20.90,Aqium,19.59,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,60.773924213230565,2432
944,Alley,5.07,Molten,2.01,Classic,17.86,CyberneticV2,7.80,0.0,0.00,Spartan,20.90,Hopium,19.73,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,52.24791265253693,896
945,Wiresv2,11.77,Jaeger,14.50,Classic,17.86,Thicc,20.43,0.0,0.00,NerdHerder,1.62,Hopium,19.73,Angel,48.55,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,65.22157996146436,3255
946,Sunset,5.64,Jaeger,14.50,Cosmic,19.73,Cybernetic,19.64,0.0,0.00,KroxaV2,1.80,Hopium,19.73,0.0,0.00,Void,9.71,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,61.09505459216442,2505
947,City,5.46,Mirakle,14.16,Mystic,1.94,Cybernetic,19.64,0.0,0.00,DroneV2,1.17,Hopium,19.73,0.0,0.00,Prowess,18.82,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,50.78676942838792,717
948,Gengar x Zarda,0.95,Mirakle,14.16,Tron,13.62,Gundam,8.79,0.0,0.00,Spartan,20.90,Aqium,19.59,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,55.55555555555556,1407
949,Barren,5.39,Jaeger,14.50,Cosmic,19.73,Thicc,20.43,Jaeger Hammer,14.43,Spartan,20.90,Avaxium,20.09,0.0,0.00,Telekinetic,17.07,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,81.18175979447656,4419
950,Alley,5.07,Ronin,14.70,Frost,8.21,Frost,16.35,0.0,0.00,DonnieDarko,3.97,Aqium,19.59,0.0,0.00,Overdrive,18.55,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,54.81695568400771,1277
951,ScribbleWarlock,1.26,Brawler Yukon,13.69,Tron,13.62,Cybernetic,19.64,0.0,0.00,DonnieDarko,3.97,Aqium,19.59,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,51.10789980732178,753
952,TrippyHippy,5.37,Ekko,14.34,Cosmic,19.73,Thicc,20.43,Ekko Spear,14.07,Biker,4.13,Avaxium,20.09,0.0,0.00,Telekinetic,17.07,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,69.02697495183044,3767
953,Energy,5.30,Jaeger,14.50,Gundam,4.42,Thicc,20.43,Jaeger Hammer,14.43,Spartan,20.90,Avaxium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,64.25818882466281,3110
954,Gengar x Zarda,0.95,Panther,2.01,NexusV2,3.22,Thicc,20.43,0.0,0.00,Formic,4.08,Kushium,20.41,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,36.38407193320488,34
955,Wires,11.84,Ekko,14.34,Orbital,7.89,Gundam,8.79,0.0,0.00,Formic,4.08,Aqium,19.59,0.0,0.00,Astral,18.09,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,53.69299935773925,1101
956,Energy,5.30,Cyber,13.60,Cosmic,19.73,Tango,7.76,0.0,0.00,Ser,9.22,Hopium,19.73,0.0,0.00,Overdrive,18.55,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,60.115606936416185,2305
957,Rubble,5.39,Mirakle,14.16,Nexus,18.26,Cybernetic,19.64,0.0,0.00,Ser,9.22,Hopium,19.73,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,61.52858060372511,2590
958,Wiresv2,11.77,Brawler Yukon,13.69,Tron,13.62,Gundam,8.79,Brawler Yukon Sword,13.30,Drone,6.76,Avaxium,20.09,0.0,0.00,Astral,18.09,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,62.54014129736674,2783
959,Sunset,5.64,Cyber,13.60,Orbital,7.89,Cybernetic,19.64,0.0,0.00,Drone,6.76,Aqium,19.59,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,52.07129094412332,877
960,Wiresv2,11.77,Gundam,5.57,Cosmic,19.73,Frost,16.35,Gundam Energy,3.04,Toonami,9.22,Avaxium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,59.60179833012202,2193
961,Wires,11.84,Cyber,13.60,Frost,8.21,Cybernetic,19.64,0.0,0.00,Titan,7.64,Aqium,19.59,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,57.33782915863841,1721
962,ScribbleWarlock,1.26,Molten,2.01,Mystic,1.94,Thicc,20.43,0.0,0.00,Lord,2.91,Hopium,19.73,0.0,0.00,Overdrive,18.55,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,40.847784200385355,104
963,Wiresv2,11.77,Mirakle,14.16,Classic,17.86,Military,19.19,Mirakle EnergyV2,3.54,Ser,9.22,Avaxium,20.09,0.0,0.00,Supercharged,17.76,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,72.7199743095697,4095
964,LabV2,5.86,Mirakle,14.16,Gundam,4.42,Cybernetic,19.64,Mirakle Energy,4.10,Drone,6.76,Avaxium,20.09,0.0,0.00,Supercharged,17.76,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,57.64290301862556,1794
965,EnergyV2,5.48,Jaeger,14.50,Cosmic,19.73,Cybernetic,19.64,Jaeger Hammer,14.43,Toonami,9.22,Treenium,20.09,0.0,0.00,Supercharged,17.76,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,72.60757867694284,4085
966,Sunset,5.64,Brawler Yukon,13.69,Tron,13.62,Thicc,20.43,Brawler Yukon Sword,13.30,Primal,4.13,Avaxium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,58.26910725754656,1919
967,RubbleV2,5.35,Mirakle,14.16,Cosmic,19.73,Frost,16.35,Mirakle EnergyV2,3.54,Titan,7.64,Treenium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,60.13166345536288,2311
968,Alley,5.07,Ronin,14.70,Nexus,18.26,Cybernetic,19.64,Ronin Blade,8.70,Spartan,20.90,Hopium,19.73,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,71.98137443802185,4047
969,Energy,5.30,Cyber,13.60,Orbital,7.89,Military,19.19,Cyber Axe,11.88,Primal,4.13,Avaxium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,52.68143866409763,966
970,Energy,5.30,Ronin,14.70,Nexus,18.26,Military,19.19,0.0,0.00,Titan,7.64,Hopium,19.73,0.0,0.00,Prowess,18.82,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,66.97174052665382,3501
971,ScribbleWarlock V2,1.15,Mirakle,14.16,Cosmic,19.73,Military,19.19,Mirakle Blaster,4.46,Toonami,9.22,Avaxium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,60.5009633911368,2385
972,City,5.46,Jaeger,14.50,Frost,8.21,Cybernetic,19.64,0.0,0.00,Biker,4.13,Treenium,20.09,0.0,0.00,Supercharged,17.76,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,57.48233782915864,1754
973,Bar,5.46,Cyber,13.60,Tron,13.62,Military,19.19,Cyber Axe,11.88,Ser,9.22,Treenium,20.09,0.0,0.00,Supercharged,17.76,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,66.69877970456005,3468
974,Wires,11.84,Molten,2.01,Nexus,18.26,Tango,7.76,Layer 259,0.71,Ser,9.22,Hopium,19.73,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,49.165061014772,547
975,Energy,5.30,Cyber,13.60,Nexus,18.26,Tango,7.76,Cyber Axe,11.88,Primal,4.13,Treenium,20.09,Fallen Angel,51.45,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,56.21387283236994,1510
976,Wiresv2,11.77,Jaeger,14.50,Classic,17.86,Gundam,8.79,0.0,0.00,Kroxa,4.15,Avaxium,20.09,0.0,0.00,Astral,18.09,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,61.255619781631346,2529
977,City,5.46,Mirakle,14.16,Classic,17.86,Military,19.19,Mirakle Energy,4.10,Moonbag V2,2.19,Hopium,19.73,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,56.88824662813102,1638
978,Barren,5.39,Jaeger,14.50,Tron,13.62,CyberneticV2,7.80,0.0,0.00,TitanV2,0.34,Kushium,20.41,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,44.18754014129737,197
979,Rubble,5.39,Ekko,14.34,Cosmic,19.73,Frost,16.35,0.0,0.00,Toonami,9.22,Treenium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,60.61335902376365,2406
980,RubbleV2,5.35,Brawler Yukon,13.69,Tron,13.62,Gundam,8.79,Brawler Yukon Sword,13.30,Formic,4.08,Avaxium,20.09,Fallen Angel,51.45,Telekinetic,17.07,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,59.987154784842645,2281
981,TrippyHippy,5.37,Ekko,14.34,Nexus,18.26,Military,19.19,0.0,0.00,DonnieDarkoV2,1.26,Hopium,19.73,0.0,0.00,Supercharged,17.76,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,61.849710982658955,2643
982,Sunset,5.64,Ronin,14.70,Tron,13.62,Frost,16.35,0.0,0.00,Ser,9.22,Treenium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,56.69556840077071,1599
983,Bar,5.46,Jaeger,14.50,Cosmic,19.73,Cybernetic,19.64,0.0,0.00,Primal,4.13,Kushium,20.41,Angel,48.55,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,63.76043673731535,3018
984,TrippyHippy,5.37,Ekko,14.34,Frost,8.21,Tango,7.76,0.0,0.00,Toonami,9.22,Treenium,20.09,0.0,0.00,Astral,18.09,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,52.58509955041747,951
985,TrippyHippy,5.37,Cyber,13.60,Frost,8.21,Military,19.19,0.0,0.00,Biker,4.13,Treenium,20.09,0.0,0.00,Prowess,18.82,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,56.82402055234426,1628
986,RubbleV3,5.30,Jaeger,14.50,Cosmic,19.73,Cybernetic,19.64,0.0,0.00,DroneV2,1.17,Hopium,19.73,Fallen Angel,51.45,Telekinetic,17.07,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,67.26075786769428,3553
987,City,5.46,Ronin,14.70,Cosmic,19.73,Frost,16.35,0.0,0.00,Biker,4.13,Kushium,20.41,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,57.51445086705203,1760
988,LabV5,0.99,Jaeger,14.50,Tron,13.62,Frost,16.35,0.0,0.00,Spartan,20.90,Kushium,20.41,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,61.78548490687219,2631
989,City,5.46,Jaeger,14.50,Cosmic,19.73,Cybernetic,19.64,0.0,0.00,Toonami,9.22,Kushium,20.41,0.0,0.00,Supercharged,17.76,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,69.5407835581246,3824
990,RubbleV2,5.35,Ronin,14.70,Tron,13.62,Thicc,20.43,Ronin Blade,8.70,Ser,9.22,Aqium,19.59,0.0,0.00,Overdrive,18.55,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,67.48554913294798,3582
991,SOPESGAL V2,1.35,Mirakle,14.16,Classic,17.86,Military,19.19,Mirakle Blaster,4.46,Titan,7.64,Avaxium,20.09,0.0,0.00,Telekinetic,17.07,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,64.14579319203597,3085
